Entry	Entry Name	Gene Ontology IDs
Q9H295	DCSTP_HUMAN	GO:0005789; GO:0005886; GO:0009986; GO:0010008; GO:0016021; GO:0030176; GO:0030308; GO:0030316; GO:0033116; GO:0034241; GO:0036006; GO:0043011; GO:0045657; GO:0045780; GO:0061025; GO:0071353; GO:0071356; GO:0071560; GO:0072675
Q9H2A2	AL8A1_HUMAN	GO:0001758; GO:0005829; GO:0016620; GO:0042573; GO:0042574; GO:0042904; GO:0047102; GO:0070062; GO:0097053
Q9H2A7	CXL16_HUMAN	GO:0005041; GO:0005044; GO:0005576; GO:0005615; GO:0005886; GO:0006898; GO:0006935; GO:0008009; GO:0010818; GO:0016020; GO:0016021; GO:0030307; GO:0030335; GO:0034097; GO:0034341; GO:0034612
Q9H2A9	CHST8_HUMAN	GO:0000139; GO:0001537; GO:0006790; GO:0007417; GO:0008146; GO:0016021; GO:0016051; GO:0030166; GO:0042446
Q9H2B2	SYT4_HUMAN	GO:0000149; GO:0001786; GO:0005509; GO:0005544; GO:0005886; GO:0006906; GO:0007269; GO:0007613; GO:0014049; GO:0014059; GO:0016192; GO:0017156; GO:0017158; GO:0030100; GO:0030154; GO:0030173; GO:0030276; GO:0030285; GO:0030424; GO:0030425; GO:0031338; GO:0032127; GO:0033604; GO:0043025; GO:0045202; GO:0045955; GO:0045956; GO:0048174; GO:0048471; GO:0050709; GO:0070382; GO:0071277; GO:0097449; GO:0098978; GO:0098992; GO:0099066; GO:0099161; GO:0099183; GO:0099519; GO:1903861; GO:1905415; GO:1905433; GO:1990742; GO:2000301
Q9H2B4	S26A1_HUMAN	GO:0005886; GO:0005887; GO:0006811; GO:0006821; GO:0008271; GO:0008272; GO:0015106; GO:0015108; GO:0015116; GO:0015297; GO:0016021; GO:0016323; GO:0019531; GO:0019532; GO:0050428
Q9H2C0	GAN_HUMAN	GO:0005737; GO:0005829; GO:0005856; GO:0007010; GO:0016567; GO:0031463
Q9H2C1	LHX5_HUMAN	GO:0000785; GO:0000977; GO:0000981; GO:0005634; GO:0006357; GO:0021527; GO:0021702; GO:0021766; GO:0021846; GO:0021879; GO:0021937; GO:0030182; GO:0045893; GO:0046872; GO:1990837
Q9H2C2	ARV1_HUMAN	GO:0005789; GO:0005794; GO:0006665; GO:0006695; GO:0008206; GO:0015248; GO:0016021; GO:0016125; GO:0030301; GO:0032366; GO:0032383; GO:0032541; GO:0090181; GO:0097036
Q9H2D1	MFTC_HUMAN	GO:0005739; GO:0005743; GO:0006839; GO:0008517; GO:0015230; GO:0015884; GO:0016021; GO:0022857; GO:0046655; GO:0055085; GO:1904947; GO:1990548
Q9H2D6	TARA_HUMAN	GO:0005634; GO:0005737; GO:0005815; GO:0005925; GO:0007015; GO:0007049; GO:0007605; GO:0015629; GO:0030047; GO:0030496; GO:0031267; GO:0031625; GO:0045159; GO:0051015; GO:0051016; GO:0051301; GO:0060088; GO:0120044; GO:1900026
Q9H2E6	SEM6A_HUMAN	GO:0001755; GO:0005615; GO:0005887; GO:0006915; GO:0007010; GO:0007166; GO:0007399; GO:0007411; GO:0009887; GO:0016021; GO:0016525; GO:0030215; GO:0030335; GO:0030424; GO:0035924; GO:0045499; GO:0048843; GO:0050919; GO:0070373; GO:0071526; GO:0106089; GO:1900747; GO:1903671; GO:2001224
Q9H2F3	3BHS7_HUMAN	GO:0003854; GO:0005789; GO:0005811; GO:0006699; GO:0016021; GO:0016616; GO:0035754; GO:0047016
Q9H2F5	EPC1_HUMAN	GO:0000122; GO:0000724; GO:0000786; GO:0005634; GO:0005654; GO:0005737; GO:0006351; GO:0006357; GO:0007283; GO:0016573; GO:0030154; GO:0031965; GO:0032777; GO:0035267; GO:0042981; GO:0043231; GO:0043967; GO:0043968; GO:0045814; GO:0045892; GO:0045893; GO:0045944; GO:0051726; GO:0140463; GO:0140767; GO:1905168; GO:2000779
Q9H2F9	CCD68_HUMAN	GO:0005737; GO:0005814; GO:0008104; GO:0034454; GO:0035556; GO:0120103
Q9H2G2	SLK_HUMAN	GO:0004674; GO:0005524; GO:0005737; GO:0005829; GO:0006468; GO:0006915; GO:0030334; GO:0031122; GO:0031252; GO:0042802; GO:0042803; GO:0042981; GO:0045296; GO:0046777; GO:0048471; GO:0051893; GO:0070062; GO:0106310
Q9H2G4	TSYL2_HUMAN	GO:0000182; GO:0000785; GO:0003682; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0006334; GO:0007049; GO:0008156; GO:0009966; GO:0030308; GO:0042393; GO:0045786; GO:0045859
Q9H2G9	GO45_HUMAN	GO:0000139; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005801; GO:0007030; GO:0019899; GO:0031625; GO:0043001
Q9H2H0	CXXC4_HUMAN	GO:0005634; GO:0005737; GO:0007352; GO:0008270; GO:0008327; GO:0016055; GO:0030165; GO:0030178; GO:0031410
Q9H2H8	PPIL3_HUMAN	GO:0000398; GO:0000413; GO:0003755; GO:0006457; GO:0071013
Q9H2H9	S38A1_HUMAN	GO:0001504; GO:0003333; GO:0005283; GO:0005295; GO:0005298; GO:0005886; GO:0005887; GO:0006541; GO:0006865; GO:0006868; GO:0007565; GO:0009449; GO:0015171; GO:0015175; GO:0015179; GO:0015186; GO:0015375; GO:0015655; GO:0015804; GO:0016021; GO:0016323; GO:0030424; GO:0032228; GO:0043025; GO:0043090; GO:0048167; GO:0070062; GO:0098591; GO:0150104; GO:1901036; GO:1902475
Q9H2J4	PDCL3_HUMAN	GO:0001525; GO:0001938; GO:0005654; GO:0005737; GO:0005783; GO:0005829; GO:0006457; GO:0006915; GO:0010628; GO:0030036; GO:0032991; GO:0043184; GO:0044183; GO:0045766; GO:0048471; GO:0050730; GO:0050821; GO:0061077; GO:0097356; GO:1903645; GO:2000059
Q9H2J7	S6A15_HUMAN	GO:0005295; GO:0005298; GO:0005326; GO:0005886; GO:0005887; GO:0006836; GO:0006865; GO:0015171; GO:0015657; GO:0015804; GO:0015820; GO:0015824; GO:0016021; GO:0035725
Q9H2K0	IF3M_HUMAN	GO:0003743; GO:0005739; GO:0008135; GO:0032790; GO:0043022; GO:0043024; GO:0070124
Q9H2K2	TNKS2_HUMAN	GO:0000139; GO:0000209; GO:0000242; GO:0000781; GO:0003950; GO:0005634; GO:0005635; GO:0005737; GO:0005829; GO:0006471; GO:0016055; GO:0019899; GO:0032212; GO:0035264; GO:0040014; GO:0046872; GO:0047485; GO:0048471; GO:0070198; GO:0070212; GO:0070213; GO:0090263; GO:1904355; GO:1904357; GO:1990404
Q9H2K8	TAOK3_HUMAN	GO:0000165; GO:0004674; GO:0004860; GO:0005524; GO:0005737; GO:0005886; GO:0006281; GO:0006468; GO:0006974; GO:0007095; GO:0016740; GO:0032874; GO:0035556; GO:0043408; GO:0043507; GO:0046329; GO:0046330; GO:0046777; GO:0048812; GO:0106310
Q9H2L4	TMM60_HUMAN	GO:0016021
Q9H2L5	RASF4_HUMAN	GO:0007049; GO:0007165
Q9H2M3	BHMT2_HUMAN	GO:0005829; GO:0008270; GO:0009086; GO:0032259; GO:0033477; GO:0046500; GO:0061627; GO:0070062; GO:0071267
Q9H2M9	RBGPR_HUMAN	GO:0005096; GO:0005789; GO:0005829; GO:0005886; GO:0006886; GO:0008047; GO:0030234; GO:0031267; GO:0032991; GO:0043087; GO:0097051; GO:1903061; GO:1903373; GO:2000786
Q9H2P0	ADNP_HUMAN	GO:0000785; GO:0000977; GO:0000981; GO:0003682; GO:0005507; GO:0005615; GO:0005634; GO:0005737; GO:0006357; GO:0007614; GO:0009743; GO:0010035; GO:0010468; GO:0010629; GO:0010835; GO:0010976; GO:0019934; GO:0030424; GO:0030425; GO:0031668; GO:0032091; GO:0032147; GO:0033484; GO:0042277; GO:0043025; GO:0043524; GO:0044849; GO:0045773; GO:0048487; GO:0050731; GO:0050805; GO:0051402; GO:0051965; GO:0090575
Q9H2R5	KLK15_HUMAN	GO:0004252; GO:0005576; GO:0006508; GO:0008236; GO:0030141
Q9H2S1	KCNN2_HUMAN	GO:0005242; GO:0005516; GO:0005886; GO:0006811; GO:0006813; GO:0009986; GO:0015269; GO:0016021; GO:0016286; GO:0019904; GO:0030018; GO:0042803; GO:0043005; GO:0043025; GO:0043197; GO:0051393; GO:0071805; GO:0098914; GO:1901379
Q9H2S5	RNF39_HUMAN	GO:0005737; GO:0010468; GO:0016567; GO:0045087; GO:0046872; GO:0061630
Q9H2S6	TNMD_HUMAN	GO:0001886; GO:0001937; GO:0005635; GO:0005737; GO:0016021; GO:0016525
Q9H2S9	IKZF4_HUMAN	GO:0000978; GO:0003700; GO:0005634; GO:0005654; GO:0006357; GO:0008270; GO:0016604; GO:0019904; GO:0032991; GO:0043425; GO:0045892; GO:0045944; GO:0051260
Q9H2U1	DHX36_HUMAN	GO:0000287; GO:0000781; GO:0000976; GO:0000978; GO:0001503; GO:0002151; GO:0002735; GO:0003678; GO:0003697; GO:0003723; GO:0003724; GO:0003725; GO:0003730; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0006359; GO:0007283; GO:0008094; GO:0010494; GO:0010501; GO:0010628; GO:0016607; GO:0016887; GO:0017148; GO:0030154; GO:0030424; GO:0030425; GO:0031442; GO:0032206; GO:0032727; GO:0034605; GO:0034644; GO:0035925; GO:0042826; GO:0043123; GO:0043204; GO:0043330; GO:0043488; GO:0044806; GO:0045087; GO:0045944; GO:0045995; GO:0048027; GO:0051607; GO:0051880; GO:0051891; GO:0060261; GO:0061003; GO:0061158; GO:0070034; GO:0070062; GO:0070883; GO:0090669; GO:1900153; GO:1901534; GO:1903843; GO:1904358; GO:1904582; GO:2000767
Q9H2U2	IPYR2_HUMAN	GO:0000287; GO:0004427; GO:0004722; GO:0005739; GO:0005759; GO:0005829; GO:0006796; GO:0051881; GO:0071344
Q9H2U9	ADAM7_HUMAN	GO:0004175; GO:0004222; GO:0005886; GO:0006508; GO:0008237; GO:0016021
Q9H2V7	SPNS1_HUMAN	GO:0005743; GO:0005765; GO:0006869; GO:0016020; GO:0016021; GO:0022857
Q9H2W1	M4A6A_HUMAN	GO:0005802; GO:0005886; GO:0007166; GO:0016021
Q9H2W2	MIXL1_HUMAN	GO:0000785; GO:0000978; GO:0000981; GO:0000987; GO:0001228; GO:0001706; GO:0002244; GO:0005654; GO:0006357; GO:0007369; GO:0007492; GO:0007507; GO:0035987; GO:0042074; GO:0042803; GO:0045944; GO:0048565; GO:0061629; GO:1901533; GO:1990837; GO:2000382
Q9H2X0	CHRD_HUMAN	GO:0001501; GO:0002053; GO:0005615; GO:0009953; GO:0019955; GO:0021919; GO:0030336; GO:0030514; GO:0033504; GO:0036122; GO:0045668; GO:0045785
Q9H2X3	CLC4M_HUMAN	GO:0001618; GO:0002250; GO:0005537; GO:0005576; GO:0005737; GO:0005887; GO:0007159; GO:0009897; GO:0009988; GO:0016020; GO:0019062; GO:0019065; GO:0019079; GO:0019882; GO:0030246; GO:0030369; GO:0035556; GO:0038023; GO:0042605; GO:0043657; GO:0045087; GO:0046718; GO:0046790; GO:0046813; GO:0046872; GO:0046968; GO:0048306; GO:0075733
Q9H2X6	HIPK2_HUMAN	GO:0000122; GO:0001654; GO:0001934; GO:0003713; GO:0003714; GO:0004672; GO:0004674; GO:0004713; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006468; GO:0006978; GO:0007179; GO:0007224; GO:0007628; GO:0008283; GO:0008284; GO:0009952; GO:0010494; GO:0010842; GO:0016604; GO:0016605; GO:0018105; GO:0018107; GO:0030182; GO:0030218; GO:0030511; GO:0030514; GO:0030578; GO:0032092; GO:0042771; GO:0043388; GO:0043524; GO:0045766; GO:0045893; GO:0045944; GO:0046330; GO:0046332; GO:0046790; GO:0048596; GO:0050882; GO:0051091; GO:0051402; GO:0051726; GO:0060059; GO:0060235; GO:0060395; GO:0061072; GO:0061629; GO:0071456; GO:0090575; GO:0097193; GO:0106310; GO:1901796; GO:2000059
Q9H2X9	S12A5_HUMAN	GO:0005886; GO:0005887; GO:0006811; GO:0006873; GO:0006884; GO:0006971; GO:0007268; GO:0007612; GO:0008519; GO:0009410; GO:0015108; GO:0015379; GO:0016021; GO:0019901; GO:0030644; GO:0032590; GO:0035264; GO:0040040; GO:0043005; GO:0043025; GO:0043204; GO:0045202; GO:0051452; GO:0055064; GO:0055075; GO:0060996; GO:0071944; GO:1902476; GO:1990573
Q9H2Y7	ZN106_HUMAN	GO:0003723; GO:0005730; GO:0005829; GO:0008286; GO:0016020; GO:0016607; GO:0017124; GO:0046872
Q9H300	PARL_HUMAN	GO:0004175; GO:0004252; GO:0005634; GO:0005739; GO:0005743; GO:0006465; GO:0006508; GO:0008053; GO:0010821; GO:0016021; GO:0030162; GO:0033619; GO:0090201; GO:1903146; GO:1903214; GO:2000377; GO:2001243
Q9H305	CDIP1_HUMAN	GO:0005634; GO:0006915; GO:0008270; GO:0033209; GO:0042771; GO:0098560; GO:0098574
Q9H306	MMP27_HUMAN	GO:0004222; GO:0006508; GO:0008270; GO:0030198; GO:0030574; GO:0031012; GO:0042406
Q9H307	PININ_HUMAN	GO:0000398; GO:0003677; GO:0003723; GO:0005198; GO:0005882; GO:0005886; GO:0005911; GO:0007155; GO:0016020; GO:0016607; GO:0030057; GO:0071013
Q9H310	RHBG_HUMAN	GO:0005886; GO:0005887; GO:0008519; GO:0014731; GO:0016323; GO:0030506; GO:0030659; GO:0046658; GO:0070634; GO:0072488; GO:0097272
Q9H313	TTYH1_HUMAN	GO:0000278; GO:0005229; GO:0005254; GO:0005381; GO:0005509; GO:0005886; GO:0006821; GO:0006826; GO:0016021; GO:0030868; GO:0031527; GO:0031589; GO:0032433; GO:0034220; GO:0034707; GO:0045202; GO:0046847; GO:0072320; GO:0098609
Q9H324	ATS10_HUMAN	GO:0001527; GO:0004222; GO:0005576; GO:0006508; GO:0030198; GO:0031012; GO:0046872; GO:0062023
Q9H329	E41LB_HUMAN	GO:0005200; GO:0005737; GO:0005829; GO:0005856; GO:0005886; GO:0005923; GO:0008092; GO:0010628; GO:0031032; GO:0042060; GO:0045177; GO:0045785; GO:0051549
Q9H334	FOXP1_HUMAN	GO:0000122; GO:0000785; GO:0000978; GO:0000981; GO:0001046; GO:0001227; GO:0002903; GO:0005634; GO:0005654; GO:0005737; GO:0006357; GO:0006974; GO:0010468; GO:0010595; GO:0010629; GO:0021756; GO:0030316; GO:0032496; GO:0032651; GO:0032655; GO:0032680; GO:0032745; GO:0033574; GO:0036035; GO:0042116; GO:0042117; GO:0042118; GO:0042802; GO:0043621; GO:0045655; GO:0045892; GO:0046872; GO:0048661; GO:0050681; GO:0050727; GO:0050861; GO:0060766; GO:0061052; GO:0061470; GO:0071356; GO:1900424; GO:1901256; GO:1901509; GO:1905206; GO:1990837; GO:2000341
Q9H361	PABP3_HUMAN	GO:0003723; GO:0003730; GO:0005634; GO:0005737; GO:0005829; GO:0008143; GO:0008266; GO:0010494; GO:0016071; GO:0070062; GO:1990904
Q9H3D4	P63_HUMAN	GO:0000122; GO:0000785; GO:0000977; GO:0000978; GO:0000981; GO:0001228; GO:0001501; GO:0001736; GO:0002039; GO:0002064; GO:0003677; GO:0003682; GO:0003684; GO:0003700; GO:0005634; GO:0005654; GO:0005737; GO:0005791; GO:0006338; GO:0006357; GO:0006366; GO:0006915; GO:0006974; GO:0007219; GO:0007283; GO:0007499; GO:0009954; GO:0010259; GO:0010481; GO:0010482; GO:0010838; GO:0030216; GO:0030425; GO:0030859; GO:0031069; GO:0032991; GO:0033147; GO:0035115; GO:0035116; GO:0036342; GO:0042475; GO:0042771; GO:0042802; GO:0043281; GO:0043589; GO:0043616; GO:0045617; GO:0045669; GO:0045747; GO:0045892; GO:0045893; GO:0045944; GO:0046872; GO:0048485; GO:0048807; GO:0050699; GO:0051262; GO:0051402; GO:0060197; GO:0060513; GO:0060529; GO:0061436; GO:0072089; GO:0090398; GO:0097371; GO:1902808; GO:1904674; GO:1904888; GO:2000271; GO:2000381; GO:2000648; GO:2000773; GO:2001235
Q9H3F6	BACD3_HUMAN	GO:0005112; GO:0005654; GO:0005829; GO:0006511; GO:0016567; GO:0031463; GO:0035024; GO:0042802; GO:0043161; GO:0051260
Q9H3H1	MOD5_HUMAN	GO:0003676; GO:0005524; GO:0005739; GO:0005759; GO:0006400; GO:0008270; GO:0052381; GO:0070900
Q9H3H3	CK068_HUMAN	GO:0003723
Q9H3H5	GPT_HUMAN	GO:0003975; GO:0003976; GO:0005789; GO:0006047; GO:0006487; GO:0006488; GO:0016020; GO:0016021; GO:0016757; GO:0019348; GO:0030176; GO:0042802; GO:0043231; GO:0046872
Q9H3J6	MTRFR_HUMAN	GO:0000049; GO:0003747; GO:0005739; GO:0043023; GO:0072344
Q9H3K2	GHITM_HUMAN	GO:0005739; GO:0006915; GO:0007007; GO:0016020; GO:0031305; GO:0070062; GO:0090201; GO:1905448
Q9H3K6	BOLA2_HUMAN	GO:0005634; GO:0005737; GO:0005829; GO:0006879; GO:0016226; GO:0044571; GO:0045454; GO:0051536; GO:0051537; GO:0055072; GO:0097428; GO:1990229
Q9H3L0	MMAD_HUMAN	GO:0005737; GO:0005739; GO:0005829; GO:0009235
Q9H3M0	KCNF1_HUMAN	GO:0005249; GO:0005267; GO:0005886; GO:0006813; GO:0008076; GO:0016021; GO:0034765; GO:0051260; GO:0071805; GO:0097546; GO:1905515
Q9H3M7	TXNIP_HUMAN	GO:0000122; GO:0004857; GO:0005634; GO:0005737; GO:0005758; GO:0005829; GO:0006606; GO:0007049; GO:0009410; GO:0009612; GO:0009749; GO:0015031; GO:0030216; GO:0031625; GO:0032355; GO:0032570; GO:0042127; GO:0042542; GO:0043065; GO:0048008; GO:0051592; GO:0051782; GO:0071228
Q9H3N1	TMX1_HUMAN	GO:0005789; GO:0012505; GO:0015036; GO:0016021; GO:0034976
Q9H3N8	HRH4_HUMAN	GO:0004969; GO:0004993; GO:0005886; GO:0005887; GO:0006954; GO:0007187; GO:0007197; GO:0007204; GO:0007268; GO:0016907; GO:0030425; GO:0030594; GO:0043408; GO:0045202
Q9H3P2	NELFA_HUMAN	GO:0003682; GO:0005634; GO:0005654; GO:0005829; GO:0016604; GO:0032021; GO:0034244; GO:0045944; GO:0051571; GO:0060090
Q9H3P7	GCP60_HUMAN	GO:0000062; GO:0000139; GO:0005739; GO:0005794; GO:0006694; GO:0016020; GO:0034237
Q9H3Q1	BORG4_HUMAN	GO:0003723; GO:0005737; GO:0005829; GO:0005856; GO:0005886; GO:0005912; GO:0007266; GO:0008360; GO:0012505; GO:0015629; GO:0015630; GO:0030838; GO:0031267; GO:0031274; GO:0045335; GO:0071346
Q9H3Q3	G3ST2_HUMAN	GO:0001733; GO:0008146; GO:0009101; GO:0009247; GO:0016020; GO:0016021; GO:0032580; GO:0050694
Q9H3R0	KDM4C_HUMAN	GO:0000785; GO:0001825; GO:0005634; GO:0005654; GO:0005721; GO:0006338; GO:0006357; GO:0008270; GO:0008284; GO:0019827; GO:0019899; GO:0032452; GO:0032454; GO:0033169; GO:0050681; GO:0051864; GO:0060765; GO:0070544; GO:0140684; GO:1900113; GO:2000736
Q9H3R1	NDST4_HUMAN	GO:0000139; GO:0005794; GO:0015014; GO:0015016; GO:0016021; GO:0019213; GO:0030210; GO:0050119
Q9H3R2	MUC13_HUMAN	GO:0005615; GO:0005796; GO:0005829; GO:0005886; GO:0016021; GO:0016324; GO:0030277; GO:0042803
Q9H3R5	CENPH_HUMAN	GO:0000776; GO:0005634; GO:0005654; GO:0005694; GO:0005730; GO:0005829; GO:0007052; GO:0007059; GO:0043515; GO:0051382; GO:0051383
Q9H3S1	SEM4A_HUMAN	GO:0001525; GO:0001755; GO:0005615; GO:0005886; GO:0005887; GO:0007411; GO:0008360; GO:0010594; GO:0016525; GO:0030215; GO:0030335; GO:0045063; GO:0045499; GO:0048843; GO:0050919; GO:0071526; GO:1904891; GO:1905704
Q9H3S3	TMPS5_HUMAN	GO:0004252; GO:0005044; GO:0005886; GO:0006508; GO:0008233; GO:0016021; GO:0043025
Q9H3S4	TPK1_HUMAN	GO:0004788; GO:0005524; GO:0005829; GO:0006772; GO:0009229; GO:0016301; GO:0016310; GO:0030975; GO:0042802
Q9H3S7	PTN23_HUMAN	GO:0004725; GO:0005634; GO:0005654; GO:0005737; GO:0005768; GO:0005769; GO:0005829; GO:0006470; GO:0010633; GO:0016604; GO:0019901; GO:0032456; GO:0036064; GO:0043162; GO:0043231; GO:0043328; GO:0045022; GO:0060271; GO:0061357; GO:0070062; GO:1903387; GO:1903393; GO:2000643
Q9H3T2	SEM6C_HUMAN	GO:0001755; GO:0005615; GO:0005737; GO:0005887; GO:0007411; GO:0009986; GO:0030215; GO:0030335; GO:0030517; GO:0045499; GO:0048843; GO:0050919; GO:0071526
Q9H3T3	SEM6B_HUMAN	GO:0001755; GO:0005615; GO:0005887; GO:0007411; GO:0007417; GO:0021766; GO:0030215; GO:0030335; GO:0045499; GO:0048843; GO:0050919; GO:0071526
Q9H3U1	UN45A_HUMAN	GO:0005737; GO:0005794; GO:0005829; GO:0007517; GO:0016607; GO:0030154; GO:0045296; GO:0048471; GO:0051879; GO:0061077
Q9H3U5	MFSD1_HUMAN	GO:0005764; GO:0005765; GO:0016021; GO:0022857; GO:0042803; GO:0050821; GO:0061462
Q9H3U7	SMOC2_HUMAN	GO:0005509; GO:0005604; GO:0005615; GO:0008201; GO:0010595; GO:0030198; GO:0035470; GO:0045743; GO:0045766; GO:0045931; GO:0050840; GO:0071944; GO:1900748; GO:2000573; GO:2001028
Q9H3Y6	SRMS_HUMAN	GO:0004713; GO:0004715; GO:0005102; GO:0005524; GO:0005737; GO:0005829; GO:0007169; GO:0009968; GO:0018108; GO:0030154; GO:0031234; GO:0038083; GO:0045087
Q9H3Z4	DNJC5_HUMAN	GO:0005739; GO:0005765; GO:0005794; GO:0005829; GO:0005886; GO:0006887; GO:0016020; GO:0016079; GO:0031225; GO:0031594; GO:0035577; GO:0035579; GO:0042470; GO:0042584; GO:0043008; GO:0043231; GO:0043524; GO:0045055; GO:0051402; GO:0061077; GO:0061202; GO:0098693; GO:0098793; GO:0098993
Q9H400	LIME1_HUMAN	GO:0002250; GO:0005615; GO:0006357; GO:0014066; GO:0016021; GO:0019815; GO:0019901; GO:0043122; GO:0043405; GO:0050852; GO:0050853; GO:0051279; GO:1901222
Q9H410	DSN1_HUMAN	GO:0000070; GO:0000444; GO:0000776; GO:0000818; GO:0001650; GO:0005576; GO:0005654; GO:0005730; GO:0005829; GO:0016604; GO:0031617; GO:0035578; GO:0051301
Q9H422	HIPK3_HUMAN	GO:0004672; GO:0004674; GO:0004713; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006468; GO:0006915; GO:0009299; GO:0016604; GO:0016605; GO:0018105; GO:0018107; GO:0043066; GO:0043508; GO:0106310
Q9H427	KCNKF_HUMAN	GO:0005886; GO:0005887; GO:0022841; GO:0030322; GO:0034765; GO:0071805
Q9H444	CHM4B_HUMAN	GO:0000281; GO:0000421; GO:0000776; GO:0000815; GO:0001778; GO:0005634; GO:0005635; GO:0005643; GO:0005737; GO:0005765; GO:0005768; GO:0005771; GO:0005828; GO:0005829; GO:0005886; GO:0006620; GO:0006900; GO:0006914; GO:0006997; GO:0007080; GO:0009898; GO:0010458; GO:0010824; GO:0016236; GO:0030117; GO:0030496; GO:0031468; GO:0031982; GO:0032511; GO:0032585; GO:0036258; GO:0036438; GO:0039702; GO:0042802; GO:0042803; GO:0043162; GO:0045296; GO:0046755; GO:0046761; GO:0051258; GO:0051469; GO:0060548; GO:0061763; GO:0061952; GO:0070062; GO:0071985; GO:0090148; GO:0090611; GO:0097352; GO:1901215; GO:1901673; GO:1902774; GO:1902902; GO:1904930
Q9H461	FZD8_HUMAN	GO:0001525; GO:0004930; GO:0005102; GO:0005794; GO:0005886; GO:0016021; GO:0017147; GO:0030165; GO:0030182; GO:0031625; GO:0033077; GO:0042813; GO:0043507; GO:0060070; GO:1990851
Q9H467	CUED2_HUMAN	GO:0005654; GO:0005829; GO:0010936; GO:0031965; GO:0043130; GO:1900016
Q9H469	FXL15_HUMAN	GO:0000086; GO:0005737; GO:0005829; GO:0009953; GO:0016567; GO:0019005; GO:0030282; GO:0030513; GO:0031146
Q9H477	RBSK_HUMAN	GO:0004747; GO:0005524; GO:0005634; GO:0005829; GO:0006098; GO:0019303; GO:0042802; GO:0046872
Q9H479	FN3K_HUMAN	GO:0005524; GO:0005829; GO:0016301; GO:0016310; GO:0030389; GO:0030393; GO:0030855; GO:0036525; GO:0043687; GO:0102193; GO:0102194
Q9H488	OFUT1_HUMAN	GO:0001525; GO:0001756; GO:0005783; GO:0006004; GO:0006355; GO:0006493; GO:0007219; GO:0007399; GO:0007507; GO:0008417; GO:0008593; GO:0016020; GO:0016266; GO:0036066; GO:0046922
Q9H490	PIGU_HUMAN	GO:0005789; GO:0005886; GO:0006506; GO:0016020; GO:0016255; GO:0034394; GO:0042765; GO:0046425
Q9H492	MLP3A_HUMAN	GO:0000045; GO:0000421; GO:0000422; GO:0005543; GO:0005770; GO:0005776; GO:0005829; GO:0005874; GO:0006995; GO:0008017; GO:0009267; GO:0010040; GO:0010288; GO:0016236; GO:0031090; GO:0031625; GO:0034198; GO:0043231; GO:0043278; GO:0044754; GO:0045202; GO:0070301; GO:0071280; GO:0097352
Q9H497	TOR3A_HUMAN	GO:0005524; GO:0005635; GO:0005783; GO:0005788; GO:0016887; GO:0070062
Q9H4A3	WNK1_HUMAN	GO:0002028; GO:0003084; GO:0004672; GO:0004674; GO:0004860; GO:0005524; GO:0005737; GO:0005829; GO:0006468; GO:0006811; GO:0007165; GO:0010766; GO:0010820; GO:0016020; GO:0018105; GO:0018107; GO:0019869; GO:0019870; GO:0019901; GO:0019902; GO:0030295; GO:0030644; GO:0032991; GO:0033633; GO:0034115; GO:0034260; GO:0035556; GO:0035725; GO:0038116; GO:0048666; GO:0050801; GO:0050852; GO:0055075; GO:0055080; GO:0090188; GO:0090263; GO:0097022; GO:0106310; GO:1903038; GO:1903288; GO:1904062; GO:1990869; GO:2000651
Q9H4A5	GLP3L_HUMAN	GO:0000139; GO:0005794; GO:0005802; GO:0005829; GO:0006890; GO:0007030; GO:0031985; GO:0032580; GO:0032588; GO:0043001; GO:0048194; GO:0050714; GO:0070273
Q9H4A6	GOLP3_HUMAN	GO:0000139; GO:0005739; GO:0005758; GO:0005768; GO:0005794; GO:0005802; GO:0005829; GO:0005886; GO:0006890; GO:0007030; GO:0009101; GO:0009306; GO:0010467; GO:0010821; GO:0016477; GO:0019899; GO:0030032; GO:0031985; GO:0032008; GO:0032580; GO:0043001; GO:0043066; GO:0043231; GO:0045053; GO:0048194; GO:0050714; GO:0050901; GO:0060352; GO:0070273; GO:0072752; GO:0090161; GO:0090164
Q9H4A9	DPEP2_HUMAN	GO:0006508; GO:0006691; GO:0016805; GO:0031225; GO:0046872; GO:0070573; GO:1901749
Q9H4B0	OSGL1_HUMAN	GO:0002949; GO:0005739; GO:0046872; GO:0061711
Q9H4B4	PLK3_HUMAN	GO:0000082; GO:0000086; GO:0000122; GO:0000278; GO:0000302; GO:0000922; GO:0002039; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005795; GO:0005813; GO:0006468; GO:0006915; GO:0006970; GO:0006974; GO:0006977; GO:0007113; GO:0009314; GO:0030425; GO:0031122; GO:0032465; GO:0043025; GO:0043066; GO:0043491; GO:0044819; GO:0051302; GO:0090166; GO:0090316; GO:0106310; GO:1901796; GO:1904716; GO:2000777
